_id,partition,core,in_degree,clustering,closeness,betweenness,vote_rank,authority,hubs,pagerank,ambassador,community_hub,screen_name,followers,friends,verified,description,created_at,listed,tipo,,{,"""",:,",",},,,,
61097151,2,31,78,0.023586604,0.428211536,0.00332723,0.012048193,0.022702183,0.001079076,0.001720567,0.254237288,0.228248222,AlvaroUribeVel,4906586,2623,TRUE,Bienvenidos a la cuenta oficial de Twitter de Álvaro Uribe Vélez. Presidente de la República de Colombia 2002-2010. Página Web.,2009,15384,politics,,,"{""_id"":61097151,","""partition"":2,","""screen_name"":""AlvaroUribeVel"",","""followers"":4906586,","""verified"":""TRUE"",","""description"":""Bienvenidos a la cuenta oficial de Twitter de Álvaro Uribe Vélez. Presidente de la República de Colombia 2002-2010. Página Web."",","""tipo"":""politics""}","{""_id"":61097151,""partition"":2,""screen_name"":""AlvaroUribeVel"",""followers"":4906586,""verified"":""TRUE"",""description"":""Bienvenidos a la cuenta oficial de Twitter de Álvaro Uribe Vélez. Presidente de la República de Colombia 2002-2010. Página Web."",""tipo"":""politics""}"
61115470,0,31,42,0.023613193,0.387366159,0.004724263,0.00877193,0.000474022,0.000467647,0.000713625,0.10772116,0.198398886,JuanNavidad10,17347,10826,FALSE,Soy de peluche. 3:16 . Admin @yotuveorg.  https://t.co/hWzqYUBbf7 https://t.co/Dldp7r1OxZ  https://t.co/VqmXgq8zkn Snapchat: https://t.co/LJIQ8yQEM6,2009,98,personal,,,"{""_id"":61115470,","""partition"":0,","""screen_name"":""JuanNavidad10"",","""followers"":17347,","""verified"":""FALSE"",","""description"":""Soy de peluche. 3:16 . Admin @yotuveorg.  https://t.co/hWzqYUBbf7 https://t.co/Dldp7r1OxZ  https://t.co/VqmXgq8zkn Snapchat: https://t.co/LJIQ8yQEM6"",","""tipo"":""personal""}","{""_id"":61115470,""partition"":0,""screen_name"":""JuanNavidad10"",""followers"":17347,""verified"":""FALSE"",""description"":""Soy de peluche. 3:16 . Admin @yotuveorg.  https://t.co/hWzqYUBbf7 https://t.co/Dldp7r1OxZ  https://t.co/VqmXgq8zkn Snapchat: https://t.co/LJIQ8yQEM6"",""tipo"":""personal""}"
61375427,3,18,10,0.044736842,0.330540724,0.000282116,0,0.000400953,0.000171669,0.000230765,0.022904777,0.125,ElVallenato,128493,569,FALSE,Todo lo relacionado con la Musica Vallenata  Videos  Letras  Biografias  y Discos. https://t.co/OVrGIKRy8u // https://t.co/S1uRokQu5S,2009,273,informative,,,"{""_id"":61375427,","""partition"":3,","""screen_name"":""ElVallenato"",","""followers"":128493,","""verified"":""FALSE"",","""description"":""Todo lo relacionado con la Musica Vallenata  Videos  Letras  Biografias  y Discos. https://t.co/OVrGIKRy8u // https://t.co/S1uRokQu5S"",","""tipo"":""informative""}","{""_id"":61375427,""partition"":3,""screen_name"":""ElVallenato"",""followers"":128493,""verified"":""FALSE"",""description"":""Todo lo relacionado con la Musica Vallenata  Videos  Letras  Biografias  y Discos. https://t.co/OVrGIKRy8u // https://t.co/S1uRokQu5S"",""tipo"":""informative""}"
61519237,3,25,14,0.029776675,0.31953278,0.000499534,0.001972387,0.002420038,0.000162771,0.000303528,0.022904777,0.208333333,FARINAMUSIC,222607,545,TRUE,Manager: Farinacontacto@gmail.com Contáctanos / Booking (+57) 304 671 25 74 (+57) 312 317 47 75,2009,439,entertainment,,,"{""_id"":61519237,","""partition"":3,","""screen_name"":""FARINAMUSIC"",","""followers"":222607,","""verified"":""TRUE"",","""description"":""Manager: Farinacontacto@gmail.com Contáctanos / Booking (+57) 304 671 25 74 (+57) 312 317 47 75"",","""tipo"":""entertainment""}","{""_id"":61519237,""partition"":3,""screen_name"":""FARINAMUSIC"",""followers"":222607,""verified"":""TRUE"",""description"":""Manager: Farinacontacto@gmail.com Contáctanos / Booking (+57) 304 671 25 74 (+57) 312 317 47 75"",""tipo"":""entertainment""}"
61550180,0,30,16,0.046296296,0.336139874,0.000555939,0.001647446,0.000241067,0.000183759,0.000255528,0.044883817,0.066132962,LaRepelente,21782,3161,FALSE,• Soy un pony salvaje. ¯\_(ツ)_/¯ • Cachetona. 🐖 •,2009,153,personal,,,"{""_id"":61550180,","""partition"":0,","""screen_name"":""LaRepelente"",","""followers"":21782,","""verified"":""FALSE"",","""description"":""• Soy un pony salvaje. ¯\_(ツ)_/¯ • Cachetona. 🐖 •"",","""tipo"":""personal""}","{""_id"":61550180,""partition"":0,""screen_name"":""LaRepelente"",""followers"":21782,""verified"":""FALSE"",""description"":""• Soy un pony salvaje. ¯\_(ツ)_/¯ • Cachetona. 🐖 •"",""tipo"":""personal""}"
61585211,5,26,12,0.029292929,0.309289168,0.000506115,0.002380952,0.000104062,0.000336717,0.000287097,0.051838729,0.072545741,RevistaMotor,101752,919,FALSE,Principal medio de consulta de los estrenos y las news de la industria automotriz y de los sportss a motor en Colombia.,2009,616,informative,,,"{""_id"":61585211,","""partition"":5,","""screen_name"":""RevistaMotor"",","""followers"":101752,","""verified"":""FALSE"",","""description"":""Principal medio de consulta de los estrenos y las news de la industria automotriz y de los sportss a motor en Colombia."",","""tipo"":""informative""}","{""_id"":61585211,""partition"":5,""screen_name"":""RevistaMotor"",""followers"":101752,""verified"":""FALSE"",""description"":""Principal medio de consulta de los estrenos y las news de la industria automotriz y de los sportss a motor en Colombia."",""tipo"":""informative""}"
61645096,3,23,5,0.02173913,0.337308604,0.000449201,0,2.74E-05,0.000174192,0.000207015,0.011452388,0.0625,andreagarcia7,201669,309,FALSE,companyria /TV Hostess/ Autora/ Film Director https://t.co/uVY8nxpTYw  MERECES LO QUE SUEÑAS,2009,859,personal,,,"{""_id"":61645096,","""partition"":3,","""screen_name"":""andreagarcia7"",","""followers"":201669,","""verified"":""FALSE"",","""description"":""companyria /TV Hostess/ Autora/ Film Director https://t.co/uVY8nxpTYw  MERECES LO QUE SUEÑAS"",","""tipo"":""personal""}","{""_id"":61645096,""partition"":3,""screen_name"":""andreagarcia7"",""followers"":201669,""verified"":""FALSE"",""description"":""companyria /TV Hostess/ Autora/ Film Director https://t.co/uVY8nxpTYw  MERECES LO QUE SUEÑAS"",""tipo"":""personal""}"
61714691,3,26,8,0.025925926,0.308088681,0.000288616,0,3.63E-05,0.000788434,0.000229431,0.005726194,0.145833333,GOLPEAGOLPE,678181,1054,TRUE,Pioneros del Genero Urbano en Colombia Pequeño Juan & Mr Dec | contacto: @atehomanager contacto@golpeagolpe.co (+57) 3217998104,2009,961,entertainment,,,"{""_id"":61714691,","""partition"":3,","""screen_name"":""GOLPEAGOLPE"",","""followers"":678181,","""verified"":""TRUE"",","""description"":""Pioneros del Genero Urbano en Colombia Pequeño Juan & Mr Dec | contacto: @atehomanager contacto@golpeagolpe.co (+57) 3217998104"",","""tipo"":""entertainment""}","{""_id"":61714691,""partition"":3,""screen_name"":""GOLPEAGOLPE"",""followers"":678181,""verified"":""TRUE"",""description"":""Pioneros del Genero Urbano en Colombia Pequeño Juan & Mr Dec | contacto: @atehomanager contacto@golpeagolpe.co (+57) 3217998104"",""tipo"":""entertainment""}"
61728053,2,31,23,0.053511706,0.376996253,0.000428077,0,0.000675447,0.000794645,0.000666398,0.056497175,0.089915966,Unimagdalena,20463,184,TRUE,57 años entregando lo mejor a Colombia y al mundo. Acreditada por Alta Calidad. Vigilada por el Ministerio de Educación Nacional,2009,133,education,,,"{""_id"":61728053,","""partition"":2,","""screen_name"":""Unimagdalena"",","""followers"":20463,","""verified"":""TRUE"",","""description"":""57 años entregando lo mejor a Colombia y al mundo. Acreditada por Alta Calidad. Vigilada por el Ministerio de Educación Nacional"",","""tipo"":""education""}","{""_id"":61728053,""partition"":2,""screen_name"":""Unimagdalena"",""followers"":20463,""verified"":""TRUE"",""description"":""57 años entregando lo mejor a Colombia y al mundo. Acreditada por Alta Calidad. Vigilada por el Ministerio de Educación Nacional"",""tipo"":""education""}"
61798345,0,30,38,0.015975104,0.387710179,0.003549463,0.005649718,0.000741618,0.00019811,0.000950865,0.143628214,0.066132962,MovistarCo,330999,68264,TRUE,Cuando te conectas  el mundo es asombroso. Elige desenredarte  elige todo. Movistar,2009,698,company,,,"{""_id"":61798345,","""partition"":0,","""screen_name"":""MovistarCo"",","""followers"":330999,","""verified"":""TRUE"",","""description"":""Cuando te conectas  el mundo es asombroso. Elige desenredarte  elige todo. Movistar"",","""tipo"":""company""}","{""_id"":61798345,""partition"":0,""screen_name"":""MovistarCo"",""followers"":330999,""verified"":""TRUE"",""description"":""Cuando te conectas  el mundo es asombroso. Elige desenredarte  elige todo. Movistar"",""tipo"":""company""}"
61925350,2,31,18,0.03501773,0.351428184,0.000589319,0.002159827,0.000323089,0.001230229,0.00033592,0.056497175,0.055332902,nuevodiaibague,47021,1843,FALSE,El periódico de los tolimenses. #Tolima #Ibagué,2009,329,news,,,"{""_id"":61925350,","""partition"":2,","""screen_name"":""nuevodiaibague"",","""followers"":47021,","""verified"":""FALSE"",","""description"":""El periódico de los tolimenses. #Tolima #Ibagué"",","""tipo"":""news""}","{""_id"":61925350,""partition"":2,""screen_name"":""nuevodiaibague"",""followers"":47021,""verified"":""FALSE"",""description"":""El periódico de los tolimenses. #Tolima #Ibagué"",""tipo"":""news""}"
62101117,3,30,62,0.026125095,0.406955638,0.000962031,0.006097561,0.001752804,0.00018566,0.001176953,0.114523885,0.875,jfsamper,17373,506,TRUE,Músico colombiano. https://t.co/5ggZwuK5qR Instagram: @jfsamper,2009,87,entertainment,,,"{""_id"":62101117,","""partition"":3,","""screen_name"":""jfsamper"",","""followers"":17373,","""verified"":""TRUE"",","""description"":""Músico colombiano. https://t.co/5ggZwuK5qR Instagram: @jfsamper"",","""tipo"":""entertainment""}","{""_id"":62101117,""partition"":3,""screen_name"":""jfsamper"",""followers"":17373,""verified"":""TRUE"",""description"":""Músico colombiano. https://t.co/5ggZwuK5qR Instagram: @jfsamper"",""tipo"":""entertainment""}"
62195042,3,30,29,0.025409836,0.374329399,0.001119675,0,0.001027811,0.000315647,0.000582049,0.074440525,0.333333333,fabianmendozav,109953,966,FALSE,"ACTOR Y CLOWN COLOMBIANO ""La vida es más fácil vivirla a través del juego"" #Abrazosdecolores #Sonrisasdearcoiris",2009,240,entertainment,,,"{""_id"":62195042,","""partition"":3,","""screen_name"":""fabianmendozav"",","""followers"":109953,","""verified"":""FALSE"",","""description"":""ACTOR Y CLOWN COLOMBIANO ""La vida es más fácil vivirla a través del juego"" #Abrazosdecolores #Sonrisasdearcoiris"",","""tipo"":""entertainment""}","{""_id"":62195042,""partition"":3,""screen_name"":""fabianmendozav"",""followers"":109953,""verified"":""FALSE"",""description"":""ACTOR Y CLOWN COLOMBIANO ""La vida es más fácil vivirla a través del juego"" #Abrazosdecolores #Sonrisasdearcoiris"",""tipo"":""entertainment""}"
62333677,0,30,19,0.043984476,0.355144731,0.00053821,0,0.000216869,0.000179529,0.000341113,0.049372198,0.088177283,Vivi_Bol,15364,1028,FALSE,Reina de los pucheros  catadora de Milo  orgullosamente metro y medio e intento de paisa.,2009,35,personal,,,"{""_id"":62333677,","""partition"":0,","""screen_name"":""Vivi_Bol"",","""followers"":15364,","""verified"":""FALSE"",","""description"":""Reina de los pucheros  catadora de Milo  orgullosamente metro y medio e intento de paisa."",","""tipo"":""personal""}","{""_id"":62333677,""partition"":0,""screen_name"":""Vivi_Bol"",""followers"":15364,""verified"":""FALSE"",""description"":""Reina de los pucheros  catadora de Milo  orgullosamente metro y medio e intento de paisa."",""tipo"":""personal""}"
62528273,1,31,24,0.045714286,0.370674304,0.000502875,0,0.000718627,0.001232702,0.000510449,0.022782812,0.233095405,AntonioSanguino,32833,7009,TRUE,Senador y Vocero de Bancada del @PartidoVerdeCol. Miembro de la Comisión II y Copresidente @ComisionDePaz. Por una Colombia Verde  Transparente y Pacífica.,2009,261,politics,,,"{""_id"":62528273,","""partition"":1,","""screen_name"":""AntonioSanguino"",","""followers"":32833,","""verified"":""TRUE"",","""description"":""Senador y Vocero de Bancada del @PartidoVerdeCol. Miembro de la Comisión II y Copresidente @ComisionDePaz. Por una Colombia Verde  Transparente y Pacífica."",","""tipo"":""politics""}","{""_id"":62528273,""partition"":1,""screen_name"":""AntonioSanguino"",""followers"":32833,""verified"":""TRUE"",""description"":""Senador y Vocero de Bancada del @PartidoVerdeCol. Miembro de la Comisión II y Copresidente @ComisionDePaz. Por una Colombia Verde  Transparente y Pacífica."",""tipo"":""politics""}"
62561348,0,28,22,0.031972789,0.354495868,0.000657462,0,0.000592621,8.67E-05,0.000373694,0.049372198,0.121243764,ReddsColombia,25319,2517,TRUE,No comparta este contenido con menores de edad. Consume Redd's con moderación https://t.co/YgOVUvSqyu Reglas de la casa: https://t.co/1gZa0uGjAh,2009,62,company,,,"{""_id"":62561348,","""partition"":0,","""screen_name"":""ReddsColombia"",","""followers"":25319,","""verified"":""TRUE"",","""description"":""No comparta este contenido con menores de edad. Consume Redd's con moderación https://t.co/YgOVUvSqyu Reglas de la casa: https://t.co/1gZa0uGjAh"",","""tipo"":""company""}","{""_id"":62561348,""partition"":0,""screen_name"":""ReddsColombia"",""followers"":25319,""verified"":""TRUE"",""description"":""No comparta este contenido con menores de edad. Consume Redd's con moderación https://t.co/YgOVUvSqyu Reglas de la casa: https://t.co/1gZa0uGjAh"",""tipo"":""company""}"
62694426,1,31,72,0.039889005,0.422922413,0.003175683,0.007692308,0.001360075,0.000456614,0.001522869,0.150366559,0.478458989,MeDicenWally,317916,759,TRUE,#WallyOpina en @Youtube | Ph.D. en Política Macondiana | Generador de CO2 desde 1990 | https://t.co/KuLgYMtYal | Instagram: MeDicenWally,2009,417,personal,,,"{""_id"":62694426,","""partition"":1,","""screen_name"":""MeDicenWally"",","""followers"":317916,","""verified"":""TRUE"",","""description"":""#WallyOpina en @Youtube | Ph.D. en Política Macondiana | Generador de CO2 desde 1990 | https://t.co/KuLgYMtYal | Instagram: MeDicenWally"",","""tipo"":""personal""}","{""_id"":62694426,""partition"":1,""screen_name"":""MeDicenWally"",""followers"":317916,""verified"":""TRUE"",""description"":""#WallyOpina en @Youtube | Ph.D. en Política Macondiana | Generador de CO2 desde 1990 | https://t.co/KuLgYMtYal | Instagram: MeDicenWally"",""tipo"":""personal""}"
62707798,2,31,27,0.059449867,0.367321549,0.000640844,0,0.005298898,0.007469864,0.000723568,0.050847458,0.12449903,unisabana,55414,1350,FALSE,Universidad de La Sabana. SNIES 1711 | Personería Jurídica: resolución 130 del 14 de enero de 1980. | Carácter académico: universidad.Vigilada Mineducación.,2009,295,education,,,"{""_id"":62707798,","""partition"":2,","""screen_name"":""unisabana"",","""followers"":55414,","""verified"":""FALSE"",","""description"":""Universidad de La Sabana. SNIES 1711 | Personería Jurídica: resolución 130 del 14 de enero de 1980. | Carácter académico: universidad.Vigilada Mineducación."",","""tipo"":""education""}","{""_id"":62707798,""partition"":2,""screen_name"":""unisabana"",""followers"":55414,""verified"":""FALSE"",""description"":""Universidad de La Sabana. SNIES 1711 | Personería Jurídica: resolución 130 del 14 de enero de 1980. | Carácter académico: universidad.Vigilada Mineducación."",""tipo"":""education""}"
62796429,3,29,38,0.026564774,0.370438406,0.000854986,0.003389831,0.00085698,0.000268718,0.000696852,0.114523885,0.375,lisspereira,1193759,1711,TRUE,Si no lo escribo se me olvida _____ Comediante / TV and Radio Host,2009,1040,entertainment,,,"{""_id"":62796429,","""partition"":3,","""screen_name"":""lisspereira"",","""followers"":1193759,","""verified"":""TRUE"",","""description"":""Si no lo escribo se me olvida _____ Comediante / TV and Radio Host"",","""tipo"":""entertainment""}","{""_id"":62796429,""partition"":3,""screen_name"":""lisspereira"",""followers"":1193759,""verified"":""TRUE"",""description"":""Si no lo escribo se me olvida _____ Comediante / TV and Radio Host"",""tipo"":""entertainment""}"
62959847,5,29,21,0.082282913,0.336853134,0.001045134,0,0.000249048,0.000772126,0.000504958,0.022216598,0.261164667,RealCartagena,40428,495,FALSE,Twitter Oficial de Real Cartagena Fútbol Club S.A.  equipo del Fútbol Profesional Colombiano. #MásRealQueNunca,2009,179,sports,,,"{""_id"":62959847,","""partition"":5,","""screen_name"":""RealCartagena"",","""followers"":40428,","""verified"":""FALSE"",","""description"":""Twitter Oficial de Real Cartagena Fútbol Club S.A.  equipo del Fútbol Profesional Colombiano. #MásRealQueNunca"",","""tipo"":""sports""}","{""_id"":62959847,""partition"":5,""screen_name"":""RealCartagena"",""followers"":40428,""verified"":""FALSE"",""description"":""Twitter Oficial de Real Cartagena Fútbol Club S.A.  equipo del Fútbol Profesional Colombiano. #MásRealQueNunca"",""tipo"":""sports""}"
63541160,0,29,29,0.031596926,0.374249174,0.001344784,0.001828154,0.000295789,0.000113668,0.00055502,0.076302488,0.132265924,revistapym,48700,2073,TRUE,Somos el medio de comunicación de vanguardia en #Publicidad  #Mercadeo y comunicaciones en Colombia.,2009,950,informative,,,"{""_id"":63541160,","""partition"":0,","""screen_name"":""revistapym"",","""followers"":48700,","""verified"":""TRUE"",","""description"":""Somos el medio de comunicación de vanguardia en #Publicidad  #Mercadeo y comunicaciones en Colombia."",","""tipo"":""informative""}","{""_id"":63541160,""partition"":0,""screen_name"":""revistapym"",""followers"":48700,""verified"":""TRUE"",""description"":""Somos el medio de comunicación de vanguardia en #Publicidad  #Mercadeo y comunicaciones en Colombia."",""tipo"":""informative""}"
